locationid1,ywp_year,Belgium,France,Netherlands,Portugal,SU_external_type__$,SU_external_type__I,SU_external_type__L,SU_external_type__M,SU_external_type__O,SU_external_type__T,SU_external_type__U,SU_external_type__W,SU_external_type__X,SU_external_type__Y,Soviet Union,Spain,US_external_type__$,US_external_type__I,US_external_type__L,US_external_type__M,US_external_type__O,US_external_type__T,US_external_type__U,US_external_type__W,US_external_type__X,US_external_type__Y,United Kingdom,United States,actorID,bc_id,bc_name,bwd_id,bwd_name,conflictID,country1,external_alleged,external_exists,external_type__$,external_type__I,external_type__L,external_type__M,external_type__O,external_type__T,external_type__U,external_type__W,external_type__X,external_type__Y,locationid2,ywp_id,ywp_name
625.0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1312,233,Sudan,641,Government of Sudan - SPLM/A,113,Sudan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7757,SPLM/A
625.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1312,233,Sudan,641,Government of Sudan - SPLM/A,113,Sudan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8930,SPLM/A
625.0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1312,233,Sudan,641,Government of Sudan - SPLM/A,113,Sudan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8932,SPLM/A
625.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1312,233,Sudan,641,Government of Sudan - SPLM/A,113,Sudan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7759,SPLM/A
625.0,1989,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,233,Sudan,641,Government of Sudan - SPLM/A,113,Sudan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7619,SPLM/A
625.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,233,Sudan,641,Government of Sudan - SPLM/A,113,Sudan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7621,SPLM/A
625.0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1312,233,Sudan,641,Government of Sudan - SPLM/A,113,Sudan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7623,SPLM/A
630.0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1154,284,Iran (Kurdistan),546,Government of Iran (Persia) - MEK,144,Iran (Persia),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,6620,MEK
630.0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1154,284,Iran - Iraq,546,Government of Iran (Persia) - MEK,144,Iran (Persia),0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,645.0,6622,MEK
630.0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1151,281,Iran - Iraq,543,Government of Iran (Persia) - MEK,143,Iran (Persia),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,645.0,6590,MEK
630.0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1151,281,Iran - Iraq,543,Government of Iran (Persia) - MEK,143,Iran (Persia),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,645.0,6592,MEK
630.0,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1005,281,Iran - Iraq,543,Government of Iran (Persia) - KDPI,128,Iran (Persia),0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,645.0,6594,KDPI
630.0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1005,281,Iran - Iraq,543,Government of Iran (Persia) - KDPI,128,Iran (Persia),0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,645.0,6596,KDPI
630.0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1005,281,Iran - Iraq,543,Government of Iran (Persia) - KDPI,128,Iran (Persia),0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,645.0,6598,KDPI
630.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1151,281,Iran - Iraq,543,Government of Iran (Persia) - MEK,143,Iran (Persia),0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,6600,MEK
630.0,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1151,281,Iran - Iraq,543,Government of Iran (Persia) - MEK,143,Iran (Persia),0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,645.0,6602,MEK
630.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1151,281,Iran - Iraq,543,Government of Iran (Persia) - MEK,143,Iran (Persia),0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,6604,MEK
630.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,158,Iran (Kurdistan),260,Government of Iran (Persia) - KDPI,6,Iran (Persia),,0.0,,,,,,,,,,,,3593,KDPI
630.0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,152,Iran,246,Government of Iran (Persia) - MEK,143,Iran (Persia),0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3450,MEK
640.0,1984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,194,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,159,Turkey/Ottoman Empire,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,6150,PKK
640.0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,194,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,159,Turkey/Ottoman Empire,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,6152,PKK
640.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,194,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,159,Turkey/Ottoman Empire,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6154,PKK
640.0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,194,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,159,Turkey/Ottoman Empire,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6156,PKK
640.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,194,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,159,Turkey/Ottoman Empire,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6158,PKK
640.0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,194,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,159,Turkey/Ottoman Empire,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,4408,PKK
640.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1166,194,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,159,Turkey/Ottoman Empire,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,4223,PKK
640.0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1177,194,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,188,Turkey/Ottoman Empire,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,4371,PKK
645.0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,164,Iraq (Kurdistan),279,Government of Iraq - KDP,74,Iraq,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,8712,KDP
645.0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,164,Iraq (Kurdistan),285,Government of Iraq - PUK,74,Iraq,,-1.0,,,,,,,,,,,,8714,PUK
645.0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,164,Iraq (Kurdistan),653,Government of Iraq - PUK,74,Iraq,,0.0,,,,,,,,,,,,8715,PUK
645.0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,164,Iraq (Kurdistan),653,Government of Iraq - PUK,74,Iraq,,-1.0,,,,,,,,,,,,8718,PUK
645.0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,164,Iraq (Kurdistan),279,Government of Iraq - KDP,74,Iraq,,0.0,,,,,,,,,,,,8746,KDP
645.0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,164,Iraq (Kurdistan),285,Government of Iraq - PUK,74,Iraq,,-1.0,,,,,,,,,,,,8721,PUK
645.0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1103,164,Iraq (Kurdistan),285,Government of Iraq - PUK,74,Iraq,,-1.0,,,,,,,,,,,,8724,PUK
645.0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1103,178,Iraq (Kurdistan),298,Government of Iraq - SCIRI,74,Iraq,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8727,SCIRI
645.0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1103,178,Iraq (Kurdistan),298,Government of Iraq - SCIRI,74,Iraq,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8730,SCIRI
645.0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1102,178,Iraq (Kurdistan),298,Government of Iraq - SCIRI,74,Iraq,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8732,SCIRI
645.0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1103,164,Iraq (Kurdistan),285,Government of Iraq - PUK,74,Iraq,,-1.0,,,,,,,,,,,,8735,PUK
645.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1103,164,Iraq (Kurdistan),285,Government of Iraq - PUK,74,Iraq,,-1.0,,,,,,,,,,,,8738,PUK
645.0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1103,178,Iraq (Kurdistan),298,Government of Iraq - SCIRI,74,Iraq,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8741,SCIRI
645.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,164,Iraq (Kurdistan),285,Government of Iraq - PUK,74,Iraq,,-1.0,,,,,,,,,,,,8744,PUK
645.0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,164,Iraq (Kurdistan),285,Government of Iraq - PUK,74,Iraq,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3691,PUK
645.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1103,187,Iraq - Kuwait,320,Government of Iraq - PUK,176,Iraq,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,3917,PUK
645.0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1103,187,Iraq - Kuwait,320,Government of Iraq - SCIRI,176,Iraq,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,690.0,3999,SCIRI
652.0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,265,Syria,519,Government of Syria - Muslim Brotherhood,102,Syria,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6414,Muslim Brotherhood
652.0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,265,Syria,519,Government of Syria - Muslim Brotherhood,102,Syria,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6416,Muslim Brotherhood
652.0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,265,Syria,519,Government of Syria - Muslim Brotherhood,102,Syria,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6418,Muslim Brotherhood
652.0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,265,Syria,519,Government of Syria - Muslim Brotherhood,102,Syria,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,6420,Muslim Brotherhood
660.0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,226,Lebanon,722,Government of Lebanon - LNM,63,Lebanon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,8063,LNM
660.0,1976,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,226,Lebanon,723,Government of Lebanon - LNM,63,Lebanon,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,8825,LNM
660.0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,226,Lebanon,722,Government of Lebanon - LNM,63,Lebanon,,0.0,,,,,,,,,,,,8827,LNM
660.0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1081,226,Lebanon,724,Government of Lebanon - LNM,63,Lebanon,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,8842,LNM
660.0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1081,226,Lebanon,724,Government of Lebanon - LNM,63,Lebanon,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,8849,LNM
660.0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,226,Lebanon,725,Government of Lebanon - NUF,63,Lebanon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,8069,NUF
660.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,226,Lebanon,726,Government of Lebanon - NUF,63,Lebanon,,0.0,,,,,,,,,,,,8852,NUF
660.0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,226,Lebanon,383,Government of Lebanon - Lebanese Forces,63,Lebanon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,4656,Lebanese Forces
660.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,226,Lebanon,376,Government of Lebanon - Lebanese Army (Aoun),63,Lebanon,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,4684,Lebanese Army (Aoun)
666.0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,8553,Rejectionist Front
666.0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8556,Rejectionist Front
666.0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8559,Rejectionist Front
666.0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8562,Rejectionist Front
666.0,1979,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,8565,Rejectionist Front
666.0,1980,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8568,Rejectionist Front
666.0,1981,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8571,Rejectionist Front
666.0,1982,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,8574,Rejectionist Front
666.0,1983,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8623,Rejectionist Front
666.0,1984,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8626,Rejectionist Front
666.0,1985,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8629,Rejectionist Front
666.0,1986,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8632,Rejectionist Front
666.0,1987,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8635,Rejectionist Front
666.0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1951,227,Israel (Palestine),781,Government of Israel - Rejectionist Front,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,8638,Rejectionist Front
666.0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1048,227,Israel (Palestine),428,Government of Israel - PFLP-GC,37,Israel,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,4907,PFLP-GC
666.0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1209,329,Israel (Southern Lebanon),643,Government of Israel - Hezbollah,251,Israel,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7633,Hezbollah
666.0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1209,329,Israel (Southern Lebanon),643,Government of Israel - Hezbollah,251,Israel,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,7648,Hezbollah
670.0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1155,286,Saudi Arabia,548,Government of Saudi Arabia - JSM,145,Saudi Arabia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6627,JSM
678.0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1041,294,Yemen,617,Government of Yemen (Arab Republic of Yemen) - National Democratic Front,124,Yemen (Arab Republic of Yemen),0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,680.0,9294,National Democratic Front
678.0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,237,Yemen,617,Government of Yemen (Arab Republic of Yemen) - National Democratic Front,33,Yemen (Arab Republic of Yemen),0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7353,National Democratic Front
678.0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,237,Yemen,617,Government of Yemen (Arab Republic of Yemen) - National Democratic Front,33,Yemen (Arab Republic of Yemen),0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7355,National Democratic Front
678.0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,237,Yemen,617,Government of Yemen (Arab Republic of Yemen) - National Democratic Front,33,Yemen (Arab Republic of Yemen),0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7357,National Democratic Front
680.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,295,South Yemen,564,"Government of Yemen, Peoples Republic of - Faction of Yemenite Socialist Party",164,"Yemen, Peoples Republic of",,0.0,,,,,,,,,,,,6764,"Government of Yemen, Peoples Republic of"
698.0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1126,293,Oman,561,Government of Oman - PFLO,121,Oman,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,6792,PFLO
700.0,1978,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,189,Afghanistan,727,Government of Afghanistan - PDPA,137,Afghanistan,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,8072,PDPA
700.0,1979,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1134,357,Afghanistan,758,Government of Afghanistan - Jam'iyyat-i Islami-yi Afghanistan,256,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,365.0,8126,Jam'iyyat-i Islami-yi Afghanistan
700.0,1980,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,8944,Mahaz-i Milli-yi Islami-yi Afghanistan 
700.0,1981,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1141,189,Afghanistan,760,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,137,Afghanistan,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,9053,Mahaz-i Milli-yi Islami-yi Afghanistan 
