ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,country1,locationid1,country2,locationid2,bwd_id,bwd_name,external_exists,external_alleged,external_name,external_code,external_type,external_type__X,external_type__L,external_type__Y,external_type__W,external_type__M,external_type__T,external_type__$,external_type__I,external_type__O,external_type__U,external_comment
7896,2007,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,LTTE-K; United States; China; Pakistan,"LTTE-K:YM, United States:WMT$, China:$, Pakistan:TI","LTTE-K supported Government of Sri Lanka (Ceylon) with: Access to military or intelligence infrastructure, Materiel/Logistics. United States supported Government of Sri Lanka (Ceylon) with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. China supported Government of Sri Lanka (Ceylon) with: Funding/Economic Support. Pakistan supported Government of Sri Lanka (Ceylon) with: Training/Expertise, Intelligence material. ",0,0,1,1,1,1,1,1,0,0,"The United States gave 1.47 million US$ in military aid in 2007, through the Foreign Military Financing facility. According to several sources, the Sri Lankan Army benefited through logistical and military support from renegade LTTE commander Colonel Karuna in their eastern offensive against the LTTE. China signed a 37.6 million US$ classified contract for the provision of weapons, while supplying vast amounts of financial aid. Pakistan provided training (officer training in Pakistani military academies and joint exercises) as well as sharing of intelligence based on a 2003 Memorandum of understanding.  Pakistan was also one of the biggest suppliers of arms for Sri Lanka. However, these were provided solely on contractual basis."
8323,2008,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,China; Pakistan,"China:W$, Pakistan:TI","China supported Government of Sri Lanka (Ceylon) with: Weapons, Funding/Economic Support. Pakistan supported Government of Sri Lanka (Ceylon) with: Training/Expertise, Intelligence material. ",0,0,0,1,0,1,1,1,0,0,"Six F7 fighters were delivered, apparently free of charge. China was also the biggest aid supplier in Sri Lanka. Pakistan provided training (officer training in Pakistani military academies and joint exercises) as well as sharing of intelligence based on a 2003 Memorandum of understanding.  Pakistan was also one of the biggest suppliers of arms for Sri Lanka. However, these were provided solely on contractual basis."
8670,2009,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,Pakistan,Pakistan:TI,"Pakistan supported Government of Sri Lanka (Ceylon) with: Training/Expertise, Intelligence material. ",0,0,0,0,0,1,0,1,0,0,"Pakistan provided training (officer training in Pakistani military academies and joint exercises) as well as sharing of intelligence based on a 2003 Memorandum of understanding.  Pakistan was also one of the biggest suppliers of arms for Sri Lanka. However, these were provided solely on contractual basis."
6520,1984,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,India,India:LWT,"India supported LTTE with: Access to Territory, Weapons, Training/Expertise. ",0,1,0,1,0,1,0,0,0,0,"Following the July-August riots in 1983, India began supporting several Tamil groups with arms and training, including LTTE, TELO and EPRLF. Training began in September 1983. Arms deliveries were given from 1984."
6524,1985,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,India,India:LWT,"India supported LTTE with: Access to Territory, Weapons, Training/Expertise. ",0,1,0,1,0,1,0,0,0,0,"Following the July-August riots in 1983, India began supporting several Tamil groups with arms and training, including LTTE, TELO and EPRLF. Training began in September 1983. Arms deliveries were given from 1984. Both the LTTE, TELO and EPRLF were also based in Madras (present-day Chennai), state-capital of Tamil Nadu. In early April 1985, the umbrella-group, Eelam National Liberation Front (ENLF) was formed consisting of TELO, LTTE, EPRLF and EROS. This formation was in essence an extension of the merger announced a year earlier. At that time however, the LTTE was not a part of the grouping. A joint statement on 'the necessity to chart a joint politico-military strategy' was issued. The group functioned throughout the negotiations in Thimpu in July-August of 1985, however afterwards activity became increasingly sporadic."
6528,1986,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,India,India:WT,"India supported LTTE with: Weapons, Training/Expertise. ",0,0,0,1,0,1,0,0,0,0,"Following the July-August riots in 1983, India began supporting several Tamil groups with arms and training, including LTTE, TELO and EPRLF. Training began in September 1983. Arms deliveries were given from 1984.  Indian support was however by no means unambiguous, for instance the police in the Indian state Tamil Nadu took some measures against the militant Tamil-groups present there. Furthermore, the Indian government under the leadership of PM Rajiv Ghandi played an active part in talks with the conflicting parties."
6532,1987,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,India,India:W$,"India supported LTTE with: Weapons, Funding/Economic Support. ",0,0,0,1,0,0,1,0,0,0,"Reports of Indian support to the LTTE are quite ambiguous: While the LTTE reportedly had come to rely less on Indian support than in past years, it still operated from Madras (present-day Chennai) in the Indian state Tamil Nadu. The group was also reported to receive equipment from India. The Indo-Sri Lankan Agreement of 29 July stipulated not only that India would assist in the implementation of the Accord, but also that it would 'take all necessary steps to ensure that Indian territory is not used for activities prejudicial to the unity, integrity and security of Sri Lanka'.  However the extent to which this promise was honoured is not clear. According to the LTTE, they made a secret agreement with Indian Prime Minister Ghandi, which stipulated that India would supply the LTTE with money and weaponry. In April 1988 the Indian Minister of State for External Affairs admitted that the LTTE had been assisted financially following the signing of the Accord.  However he claimed this aid had not been a bribe to make the LTTE support the accord. In October 1987 (the month when IPKF-battling started) there were reports of decreased support (in general) from Tamil Nadu, as well as of Indian measures to stop shipments of equipment to Jaffna."
6534,1988,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,State Government of Tamil Nadu,State Government of Tamil Nadu:LMT$,"State Government of Tamil Nadu supported LTTE with: Access to Territory, Materiel/Logistics, Training/Expertise, Funding/Economic Support. ",0,1,0,0,1,1,1,0,0,0,"In April 1988 the Indian Minister of State for External Affairs admitted that the LTTE had been assisted financially following the signing of the 1987 Accord.  However both the minister and the LTTE claimed this aid had not been a bribe to make the LTTE support the accord. Early in the year a significant decrease in support from Tamil Nadu state was reported, and the LTTE was reported to be unwelcome.  Nonetheless, in 1989 there were still reports of the Indian neighbouring state providing LTTE with for instance training, supplies and sanctuary."
3439,1989,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,State Government of Tamil Nadu,State Government of Tamil Nadu:LMT$,"State Government of Tamil Nadu supported LTTE with: Access to Territory, Materiel/Logistics, Training/Expertise, Funding/Economic Support. ",0,1,0,0,1,1,1,0,0,0,"During the 80s the LTTE received sanctuary and military training in the Indian state of Tamil Nadu. In 1987 the provincial authority in Tamil Nadu gave a well-publicized monetary grant of US$ 3.2 to the LTTE and its supporters. Even during India's involvement in open hostilities on Sri Lanka, political elements in the Tamil Nadu allegedly assisted the LTTE in their clandestine activity in the Indian state. It is however difficult to find yearly information on the extent and type of support. The report of the Indian based Cain Commission claims that the phase from 1989-91 was the most crucial in the assistance of the LTTE, marked by increasingly blatant LTTE activities in the Tamil Nadu and development of strong links to other Indian terrorist organisations."
3444,1990,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,State Government of Tamil Nadu,State Government of Tamil Nadu:LMT$,"State Government of Tamil Nadu supported LTTE with: Access to Territory, Materiel/Logistics, Training/Expertise, Funding/Economic Support. ",0,1,0,0,1,1,1,0,0,0,"Verified, yearly information on the type and size of secondary support to the LTTE from the state government of Tamil Nadu is difficult to find. According to the Jain Commission the beginning of 1990 was marked by increasingly blatant LTTE activities in Tamil Nadu, allegedly under the patronage of the state government. The LTTE cadres were said to be training and reorganising in Tamil Nadu, but also establishing strong links with Indian Terrorist Movements."
3497,1991,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,State Government of Tamil Nadu; Tamil Diaspora,"State Government of Tamil Nadu:LMT$, Tamil Diaspora:$","State Government of Tamil Nadu supported LTTE with: Access to Territory, Materiel/Logistics, Training/Expertise, Funding/Economic Support. Tamil Diaspora supported LTTE with: Funding/Economic Support. ",0,1,0,0,1,1,1,0,0,0,"It is difficult to find year by year account of the support provided from the state government in Tamil Nadu to the Tamil insurgency, but it has during the 80s and early 90s involved substantial financial assistance, sanctuary and rebel-bases, training and supplies. In January 1991 the Indian central government dismissed the state government in Tamil Nadu, on account of the latter's alleged support for the Tamil militants in Sri Lanka. During 1991 the LTTE's access to bases and other supplies in Tamil Nadu was severely curtailed."
3447,1992,LTTE,1163,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,Tamil Diaspora,Tamil Diaspora:$,Tamil Diaspora supported LTTE with: Funding/Economic Support. ,0,0,0,0,0,0,1,0,0,0,"During the early 1990s, significant efforts were put by the LTTE to ensure support in the diaspora, in both Europe and America. Significant funding was obtained from the diaspora, through monthly collection drives (started, for example in 1991 in Switzerland), fund transfer facilities and LTTE linked businesses. "
