external_id,ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_exists,external_name,external_nameid,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code
6539,6467,1978,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6540,6467,1978,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6541,6467,1978,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Israel,666,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
6542,6467,1978,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Cuba,40,0,1,0,0,0,0,1,0,0,0,0,"Troops as secondary warring party, Training/Expertise",XT
6543,6469,1979,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6544,6469,1979,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
6545,6469,1979,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Cuba,40,0,1,0,0,0,0,1,0,0,0,0,"Troops as secondary warring party, Training/Expertise",XT
6546,6472,1980,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
6547,6472,1980,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6548,6472,1980,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Cuba,40,0,1,0,0,0,0,1,0,0,0,0,"Troops as secondary warring party, Training/Expertise",XT
6549,6472,1980,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,SSDF,1349,0,0,1,0,0,0,0,0,1,0,0,"Access to military or intelligence infrastructure, Intelligence material",YI
6550,6475,1981,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6551,6475,1981,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6552,6475,1981,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Cuba,40,0,1,0,0,0,0,1,0,0,0,0,"Troops as secondary warring party, Training/Expertise",XT
6553,6475,1981,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,SNM,1350,0,0,1,0,0,0,0,0,1,0,0,"Access to military or intelligence infrastructure, Intelligence material",YI
6554,6478,1982,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6555,6478,1982,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6556,6478,1982,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Cuba,40,0,1,0,0,0,0,1,0,0,0,0,"Troops as secondary warring party, Training/Expertise",XT
6557,6478,1982,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,SNM,1350,0,0,1,0,0,0,0,0,1,0,0,"Access to military or intelligence infrastructure, Intelligence material",YI
6558,6481,1983,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6559,6481,1983,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6560,6481,1983,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Israel,666,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6561,6481,1983,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Cuba,40,0,1,0,0,0,0,1,0,0,0,0,"Troops as secondary warring party, Training/Expertise",XT
6562,6481,1983,Government of Ethiopia,530,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,SNM,1350,0,0,1,0,0,0,0,0,1,0,0,"Access to military or intelligence infrastructure, Intelligence material",YI
6563,9448,1993,Al-Itahad al-Islami,1394,29,133,Ethiopia (Ogaden),283,Government of Ethiopia - Al-Itahad al-Islami,Ethiopia,,530,0,1,Somali Diaspora,9990,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
6564,9448,1993,Al-Itahad al-Islami,1394,29,133,Ethiopia (Ogaden),283,Government of Ethiopia - Al-Itahad al-Islami,Ethiopia,,530,0,1,Muslim World League,9419,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
6565,9448,1993,Al-Itahad al-Islami,1394,29,133,Ethiopia (Ogaden),283,Government of Ethiopia - Al-Itahad al-Islami,Ethiopia,,530,0,1,International Islamic Relief Organization,9401,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
6566,9448,1993,Al-Itahad al-Islami,1394,29,133,Ethiopia (Ogaden),283,Government of Ethiopia - Al-Itahad al-Islami,Ethiopia,,530,0,1,al-Qaida,1630,0,0,0,0,1,0,1,1,0,0,0,"Weapons, Training/Expertise, Funding/Economic Support",WT$
6567,9448,1993,Al-Itahad al-Islami,1394,29,133,Ethiopia (Ogaden),283,Government of Ethiopia - Al-Itahad al-Islami,Ethiopia,,530,0,1,Sudan,625,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6568,3671,1996,Al-Itahad al-Islami,1394,29,133,Ethiopia (Ogaden),283,Government of Ethiopia - Al-Itahad al-Islami,Ethiopia,,530,0,1,Somali Diaspora,9990,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
6569,3671,1996,Al-Itahad al-Islami,1394,29,133,Ethiopia (Ogaden),283,Government of Ethiopia - Al-Itahad al-Islami,Ethiopia,,530,0,1,MIRA,9422,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
6570,3671,1996,Al-Itahad al-Islami,1394,29,133,Ethiopia (Ogaden),283,Government of Ethiopia - Al-Itahad al-Islami,Ethiopia,,530,0,1,Sudan,625,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6575,2168,1999,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,0,1,0,1,1,0,0,0,"Weapons, Training/Expertise, Funding/Economic Support",WT$
6576,2168,1999,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,OLF,1404,0,0,1,0,0,0,0,0,1,1,0,"Access to military or intelligence infrastructure, Intelligence material, Other forms of support, check codebook",YIO
6578,2169,2000,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,0,1,0,1,1,0,0,0,"Weapons, Training/Expertise, Funding/Economic Support",WT$
6580,2170,2001,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$
6581,2171,2002,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$
6582,5268,2004,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$
6583,5540,2005,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6584,7747,2006,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6585,7923,2007,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6586,7923,2007,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,OLF,1404,0,0,1,0,0,0,0,0,1,0,0,"Access to military or intelligence infrastructure, Intelligence material",YI
6587,8430,2008,ONLF,1346,29,133,Ethiopia (Ogaden),54,Government of Ethiopia - ONLF,Ethiopia,,530,0,1,Eritrea,531,0,0,0,1,1,0,0,0,0,0,0,"Access to Territory, Weapons",LW
6589,6461,1976,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Somalia,520,0,0,0,1,1,0,1,1,0,0,0,"Access to Territory, Weapons, Training/Expertise, Funding/Economic Support",LWT$
6590,6461,1976,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6591,6461,1976,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6592,6461,1976,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,North Korea,731,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6593,6464,1977,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Somalia,520,0,1,1,1,1,0,1,1,0,0,0,"Troops as secondary warring party, Access to Territory, Access to military or intelligence infrastructure, , Weapons, Training/Expertise, Funding/Economic Support",XLYWT$
6594,6468,1978,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Somalia,520,0,0,1,1,1,1,0,1,0,0,0,"Access to Territory, Access to military or intelligence infrastructure, , Weapons, Materiel/Logistics, Funding/Economic Support",LYWM$
6595,6470,1979,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Somalia,520,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
6596,6473,1980,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Somalia,520,0,0,0,1,1,0,1,1,0,0,0,"Access to Territory, Weapons, Training/Expertise, Funding/Economic Support",LWT$
6597,6473,1980,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,SALF,1938,0,0,1,0,0,0,0,0,1,1,0,"Access to military or intelligence infrastructure, Intelligence material, Other forms of support, check codebook",YIO
6598,6476,1981,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Somalia,520,0,0,0,1,0,0,0,1,0,0,0,"Access to Territory, Funding/Economic Support",L$
6599,6479,1982,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Somalia,520,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
6600,6482,1983,WSLF,1345,29,133,Ethiopia (Ogaden),522,Government of Ethiopia - WSLF,Ethiopia,,530,0,1,Somalia,520,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
6601,8863,1977,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6602,8863,1977,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Israel,666,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6603,8863,1977,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Libya,620,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
6604,8863,1977,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6605,8865,1978,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6606,8865,1978,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6607,8865,1978,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Israel,666,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
6608,8865,1978,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6609,8867,1980,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
6610,8867,1980,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6611,8867,1980,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6612,8869,1981,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6613,8869,1981,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6614,8869,1981,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6615,8871,1983,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6616,8871,1983,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6617,8871,1983,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Israel,666,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6618,8871,1983,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6619,8871,1983,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,SPLM/A,1312,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
6620,8873,1984,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6621,8873,1984,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6622,8873,1984,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6623,8873,1984,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Israel,666,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6624,8873,1984,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Libya,620,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6625,8873,1984,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,SPLM/A,1312,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
6626,8875,1985,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6627,8875,1985,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6628,8875,1985,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6629,8875,1985,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,North Korea,731,0,0,0,0,1,0,1,1,0,0,0,"Weapons, Training/Expertise, Funding/Economic Support",WT$
6630,8875,1985,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,SPLM/A,1312,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
6631,8877,1987,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6632,8877,1987,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6633,8877,1987,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6634,8877,1987,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,North Korea,731,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6635,8877,1987,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,SPLM/A,1312,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
6636,8879,1988,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6637,8879,1988,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6638,8879,1988,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Cuba,40,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6639,8879,1988,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,North Korea,731,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6640,8879,1988,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,SPLM/A,1312,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
6641,2172,1989,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6642,2172,1989,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,East Germany,265,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
6643,2172,1989,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,North Korea,731,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6644,2172,1989,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,SPLM/A,1312,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
6645,2173,1990,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Soviet Union,365,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6646,2173,1990,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Israel,666,0,0,0,0,1,0,1,1,0,0,0,"Weapons, Training/Expertise, Funding/Economic Support",WT$
6647,2173,1990,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,SPLM/A,1312,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
6648,2174,1991,Government of Ethiopia,530,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,SPLM/A,1312,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
6665,8866,1978,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Sudan,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
6666,8868,1980,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,EPLF,1261,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
6667,8868,1980,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Somalia,520,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
6668,8870,1981,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,EPLF,1261,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6670,8872,1983,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,EPLF,1261,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
6671,8872,1983,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,TPLF,1255,0,0,1,0,0,0,1,0,1,0,0,"Access to military or intelligence infrastructure, Training/Expertise, Intelligence material",YTI
6672,8872,1983,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Sudan,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
6673,8874,1984,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,TPLF,1255,0,0,1,0,0,0,1,0,1,0,0,"Access to military or intelligence infrastructure, Training/Expertise, Intelligence material",YTI
6674,8874,1984,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Sudan,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
6675,8876,1985,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,TPLF,1255,0,0,1,0,0,0,1,0,1,0,0,"Access to military or intelligence infrastructure, Training/Expertise, Intelligence material",YTI
6676,8876,1985,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Sudan,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
6677,8878,1987,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,EPLF,1261,0,0,0,0,0,0,0,0,1,1,0,"Intelligence material, Other forms of support, check codebook",IO
6678,8878,1987,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Sudan,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
6679,8880,1988,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,EPLF,1261,0,0,0,0,0,0,0,0,1,1,0,"Intelligence material, Other forms of support, check codebook",IO
6680,8880,1988,OLF,1404,30,219,Ethiopia (Oromiya),55,Government of Ethiopia - OLF,Ethiopia,,530,0,1,Sudan,625,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
